Monoterpene_EZ,Monoterpene,Time_series,Time_series
Mx_data[][714].d,,tseries.d,tseries.d
137.1325073242;C10H16H+,,,
,28.1011,8/3/2019 20:46,43680.8659
,38.9765,8/3/2019 20:46,43680.86591
,50.6857,8/3/2019 20:46,43680.86593
,46.9105,8/3/2019 20:46,43680.86594
,38.6796,8/3/2019 20:46,43680.86595
,40.5143,8/3/2019 20:46,43680.86596
,26.9579,8/3/2019 20:47,43680.86597
,48.4003,8/3/2019 20:47,43680.86598
,49.4309,8/3/2019 20:47,43680.866
,43.4021,8/3/2019 20:47,43680.86601
,49.8724,8/3/2019 20:47,43680.86602
,37.1941,8/3/2019 20:47,43680.86603
,38.9109,8/3/2019 20:47,43680.86604
,33.0468,8/3/2019 20:47,43680.86605
,32.9938,8/3/2019 20:47,43680.86606
,36.9542,8/3/2019 20:47,43680.86608
,42.4178,8/3/2019 20:47,43680.86609
,41.1596,8/3/2019 20:47,43680.8661
,30.9824,8/3/2019 20:47,43680.86611
,47.1238,8/3/2019 20:47,43680.86612
,46.9896,8/3/2019 20:47,43680.86613
,31.4024,8/3/2019 20:47,43680.86615
,44.812,8/3/2019 20:47,43680.86616
,51.309,8/3/2019 20:47,43680.86617
,39.6881,8/3/2019 20:47,43680.86618
,39.2887,8/3/2019 20:47,43680.86619
,42.772,8/3/2019 20:47,43680.8662
,45.526,8/3/2019 20:47,43680.86622
,39.7695,8/3/2019 20:47,43680.86623
,36.0171,8/3/2019 20:47,43680.86624
,47.9374,8/3/2019 20:47,43680.86625
,46.0475,8/3/2019 20:47,43680.86626
,36.3229,8/3/2019 20:47,43680.86627
,34.1884,8/3/2019 20:47,43680.86628
,34.8763,8/3/2019 20:47,43680.8663
,43.3028,8/3/2019 20:47,43680.86631
,31.1304,8/3/2019 20:47,43680.86632
,31.8676,8/3/2019 20:47,43680.86633
,36.9355,8/3/2019 20:47,43680.86634
,48.3024,8/3/2019 20:47,43680.86635
,40.9774,8/3/2019 20:47,43680.86637
,31.6826,8/3/2019 20:47,43680.86638
,32.1313,8/3/2019 20:47,43680.86639
,31.0465,8/3/2019 20:47,43680.8664
,40.0966,8/3/2019 20:47,43680.86641
,53.6239,8/3/2019 20:47,43680.86642
,43.025,8/3/2019 20:47,43680.86644
,42.5639,8/3/2019 20:47,43680.86645
,35.8172,8/3/2019 20:47,43680.86646
,39.9369,8/3/2019 20:47,43680.86647
,53.2871,8/3/2019 20:47,43680.86648
,41.868,8/3/2019 20:47,43680.86649
,42.4398,8/3/2019 20:47,43680.8665
,35.8728,8/3/2019 20:47,43680.86652
,33.5759,8/3/2019 20:47,43680.86653
,47.6442,8/3/2019 20:47,43680.86654
,34.9784,8/3/2019 20:47,43680.86655
,26.9324,8/3/2019 20:47,43680.86656
,33.0607,8/3/2019 20:47,43680.86657
,30.3325,8/3/2019 20:47,43680.86659
,38.6078,8/3/2019 20:47,43680.8666
,43.583,8/3/2019 20:47,43680.86661
,35.122,8/3/2019 20:47,43680.86662
,30.3414,8/3/2019 20:47,43680.86663
,48.3238,8/3/2019 20:47,43680.86664
,47.555,8/3/2019 20:47,43680.86666
,45.3189,8/3/2019 20:48,43680.86667
,28.1762,8/3/2019 20:48,43680.86668
,25.5382,8/3/2019 20:48,43680.86669
,51.1988,8/3/2019 20:48,43680.8667
,42.9528,8/3/2019 20:48,43680.86671
,32.9576,8/3/2019 20:48,43680.86672
,44.8492,8/3/2019 20:48,43680.86674
,47.2956,8/3/2019 20:48,43680.86675
,40.0898,8/3/2019 20:48,43680.86676
,43.5472,8/3/2019 20:48,43680.86677
,34.33,8/3/2019 20:48,43680.86678
,34.4635,8/3/2019 20:48,43680.86679
,41.8935,8/3/2019 20:48,43680.86681
,28.6471,8/3/2019 20:48,43680.86682
,55.0187,8/3/2019 20:48,43680.86683
,33.2133,8/3/2019 20:48,43680.86684
,45.3499,8/3/2019 20:48,43680.86685
,34.6721,8/3/2019 20:48,43680.86686
,34.4713,8/3/2019 20:48,43680.86688
,39.2588,8/3/2019 20:48,43680.86689
,38.8141,8/3/2019 20:48,43680.8669
,35.6445,8/3/2019 20:48,43680.86691
,41.1677,8/3/2019 20:48,43680.86692
,30.5564,8/3/2019 20:48,43680.86693
,30.9591,8/3/2019 20:48,43680.86694
,38.2886,8/3/2019 20:48,43680.86696
,32.9923,8/3/2019 20:48,43680.86697
,31.8974,8/3/2019 20:48,43680.86698
,40.8323,8/3/2019 20:48,43680.86699
,34.6203,8/3/2019 20:48,43680.867
,52.8291,8/3/2019 20:48,43680.86701
,35.5291,8/3/2019 20:48,43680.86703
,37.5479,8/3/2019 20:48,43680.86704
,38.5822,8/3/2019 20:48,43680.86705
,34.4758,8/3/2019 20:48,43680.86706
,42.3429,8/3/2019 20:48,43680.86707
,20.9376,8/3/2019 20:48,43680.86708
,49.6929,8/3/2019 20:48,43680.86709
,31.3858,8/3/2019 20:48,43680.86711
,40.4938,8/3/2019 20:48,43680.86712
,40.8148,8/3/2019 20:48,43680.86713
,40.0513,8/3/2019 20:48,43680.86714
,45.0717,8/3/2019 20:48,43680.86715
,29.3485,8/3/2019 20:48,43680.86716
,25.7006,8/3/2019 20:48,43680.86718
,50.8122,8/3/2019 20:48,43680.86719
,42.2621,8/3/2019 20:48,43680.8672
,45.0036,8/3/2019 20:48,43680.86721
,28.9434,8/3/2019 20:48,43680.86722
,39.5955,8/3/2019 20:48,43680.86723
,36.0503,8/3/2019 20:48,43680.86725
,36.3783,8/3/2019 20:48,43680.86726
,27.7375,8/3/2019 20:48,43680.86727
,27.7088,8/3/2019 20:48,43680.86728
,37.4731,8/3/2019 20:48,43680.86729
,48.0291,8/3/2019 20:48,43680.8673
,39.7258,8/3/2019 20:48,43680.86731
,35.6233,8/3/2019 20:48,43680.86733
,42.5644,8/3/2019 20:48,43680.86734
,33.3637,8/3/2019 20:48,43680.86735
,34.5067,8/3/2019 20:49,43680.86736
,28.0858,8/3/2019 20:49,43680.86737
,38.0167,8/3/2019 20:49,43680.86738
,29.4127,8/3/2019 20:49,43680.8674
,43.4259,8/3/2019 20:49,43680.86741
,35.1699,8/3/2019 20:49,43680.86742
,35.7645,8/3/2019 20:49,43680.86743
,30.1189,8/3/2019 20:49,43680.86744
,30.1101,8/3/2019 20:49,43680.86745
,33.1006,8/3/2019 20:49,43680.86747
,36.1045,8/3/2019 20:49,43680.86748
,33.6651,8/3/2019 20:49,43680.86749
,27.7933,8/3/2019 20:49,43680.8675
,43.3108,8/3/2019 20:49,43680.86751
,37.1214,8/3/2019 20:49,43680.86752
,32.4565,8/3/2019 20:49,43680.86753
,40.2684,8/3/2019 20:49,43680.86755
,31.0011,8/3/2019 20:49,43680.86756
,47.6428,8/3/2019 20:49,43680.86757
,45.2076,8/3/2019 20:49,43680.86758
,37.3816,8/3/2019 20:49,43680.86759
,37.0283,8/3/2019 20:49,43680.8676
,35.8023,8/3/2019 20:49,43680.86762
,39.3212,8/3/2019 20:49,43680.86763
,33.8877,8/3/2019 20:49,43680.86764
,34.516,8/3/2019 20:49,43680.86765
,43.5664,8/3/2019 20:49,43680.86766
,41.4956,8/3/2019 20:49,43680.86767
,43.4817,8/3/2019 20:49,43680.86769
,30.0019,8/3/2019 20:49,43680.8677
,31.9856,8/3/2019 20:49,43680.86771
,31.4468,8/3/2019 20:49,43680.86772
,44.283,8/3/2019 20:49,43680.86773
,27.2002,8/3/2019 20:49,43680.86774
,41.5403,8/3/2019 20:49,43680.86775
,39.7997,8/3/2019 20:49,43680.86777
,40.5101,8/3/2019 20:49,43680.86778
,37.2852,8/3/2019 20:49,43680.86779
,41.2641,8/3/2019 20:49,43680.8678
,46.7095,8/3/2019 20:49,43680.86781
,44.5173,8/3/2019 20:49,43680.86782
,29.5202,8/3/2019 20:49,43680.86784
,31.9866,8/3/2019 20:49,43680.86785
,34.3143,8/3/2019 20:49,43680.86786
,35.4252,8/3/2019 20:49,43680.86787
,45.133,8/3/2019 20:49,43680.86788
,40.5671,8/3/2019 20:49,43680.86789
,36.6373,8/3/2019 20:49,43680.86791
,30.5825,8/3/2019 20:49,43680.86792
,50.3098,8/3/2019 20:49,43680.86793
,43.0896,8/3/2019 20:49,43680.86794
,27.8246,8/3/2019 20:49,43680.86795
,45.9497,8/3/2019 20:49,43680.86796
,41.6268,8/3/2019 20:49,43680.86797
,44.5507,8/3/2019 20:49,43680.86799
,26.707,8/3/2019 20:49,43680.868
,53.8024,8/3/2019 20:49,43680.86801
,30.8053,8/3/2019 20:49,43680.86802
,37.2518,8/3/2019 20:49,43680.86803
,33.7698,8/3/2019 20:49,43680.86804
,36.1487,8/3/2019 20:50,43680.86806
,43.3512,8/3/2019 20:50,43680.86807
,34.5434,8/3/2019 20:50,43680.86808
,28.2255,8/3/2019 20:50,43680.86809
,23.8916,8/3/2019 20:50,43680.8681
,42.6357,8/3/2019 20:50,43680.86811
,46.366,8/3/2019 20:50,43680.86813
,33.4379,8/3/2019 20:50,43680.86814
,26.2259,8/3/2019 20:50,43680.86815
,31.6891,8/3/2019 20:50,43680.86816
,36.7222,8/3/2019 20:50,43680.86817
,28.7774,8/3/2019 20:50,43680.86818
,37.3152,8/3/2019 20:50,43680.86819
,35.506,8/3/2019 20:50,43680.86821
,52.7026,8/3/2019 20:50,43680.86822
,38.1572,8/3/2019 20:50,43680.86823
,41.7018,8/3/2019 20:50,43680.86824
,34.071,8/3/2019 20:50,43680.86825
,33.361,8/3/2019 20:50,43680.86826
,37.617,8/3/2019 20:50,43680.86828
,35.2985,8/3/2019 20:50,43680.86829
,46.6753,8/3/2019 20:50,43680.8683
,37.8593,8/3/2019 20:50,43680.86831
,42.0129,8/3/2019 20:50,43680.86832
,34.2572,8/3/2019 20:50,43680.86833
,43.4697,8/3/2019 20:50,43680.86834
,33.8428,8/3/2019 20:50,43680.86836
,33.4948,8/3/2019 20:50,43680.86837
,29.2872,8/3/2019 20:50,43680.86838
,28.7441,8/3/2019 20:50,43680.86839
,40.4912,8/3/2019 20:50,43680.8684
,33.8524,8/3/2019 20:50,43680.86841
,33.1016,8/3/2019 20:50,43680.86843
,37.2699,8/3/2019 20:50,43680.86844
,43.1546,8/3/2019 20:50,43680.86845
,41.1231,8/3/2019 20:50,43680.86846
,45.8675,8/3/2019 20:50,43680.86847
,44.9183,8/3/2019 20:50,43680.86848
,43.038,8/3/2019 20:50,43680.8685
,27.0866,8/3/2019 20:50,43680.86851
,29.5413,8/3/2019 20:50,43680.86852
,28.8325,8/3/2019 20:50,43680.86853
,33.7098,8/3/2019 20:50,43680.86854
,42.3956,8/3/2019 20:50,43680.86855
,35.0457,8/3/2019 20:50,43680.86856
,43.7451,8/3/2019 20:50,43680.86858
,29.1868,8/3/2019 20:50,43680.86859
,22.4649,8/3/2019 20:50,43680.8686
,32.5249,8/3/2019 20:50,43680.86861
,41.2634,8/3/2019 20:50,43680.86862
,36.4029,8/3/2019 20:50,43680.86863
,33.8355,8/3/2019 20:50,43680.86865
,49.3653,8/3/2019 20:50,43680.86866
,36.0786,8/3/2019 20:50,43680.86867
,30.8364,8/3/2019 20:50,43680.86868
,33.223,8/3/2019 20:50,43680.86869
,30.5238,8/3/2019 20:50,43680.8687
,30.2186,8/3/2019 20:50,43680.86872
,52.5617,8/3/2019 20:50,43680.86873
,32.2283,8/3/2019 20:50,43680.86874
,31.5546,8/3/2019 20:51,43680.86875
,45.9086,8/3/2019 20:51,43680.86876
,47.0026,8/3/2019 20:51,43680.86877
,34.4874,8/3/2019 20:51,43680.86878
,28.7693,8/3/2019 20:51,43680.8688
,35.8442,8/3/2019 20:51,43680.86881
,46.3771,8/3/2019 20:51,43680.86882
,36.8936,8/3/2019 20:51,43680.86883
,27.9051,8/3/2019 20:51,43680.86884
,43.5048,8/3/2019 20:51,43680.86885
,41.4056,8/3/2019 20:51,43680.86887
,26.8648,8/3/2019 20:51,43680.86888
,38.6188,8/3/2019 20:51,43680.86889
,44.4517,8/3/2019 20:51,43680.8689
,30.7865,8/3/2019 20:51,43680.86891
,30.1891,8/3/2019 20:51,43680.86892
,41.1245,8/3/2019 20:51,43680.86894
,27.8673,8/3/2019 20:51,43680.86895
,30.6388,8/3/2019 20:51,43680.86896
,33.9771,8/3/2019 20:51,43680.86897
,34.4298,8/3/2019 20:51,43680.86898
,32.3186,8/3/2019 20:51,43680.86899
,39.9937,8/3/2019 20:51,43680.869
,30.9389,8/3/2019 20:51,43680.86902
,32.9371,8/3/2019 20:51,43680.86903
,29.0679,8/3/2019 20:51,43680.86904
,38.3725,8/3/2019 20:51,43680.86905
,39.2022,8/3/2019 20:51,43680.86906
,28.8694,8/3/2019 20:51,43680.86907
,48.588,8/3/2019 20:51,43680.86909
,31.8459,8/3/2019 20:51,43680.8691
,38.2759,8/3/2019 20:51,43680.86911
,19.7322,8/3/2019 20:51,43680.86912
,40.4805,8/3/2019 20:51,43680.86913
,35.048,8/3/2019 20:51,43680.86914
,35.918,8/3/2019 20:51,43680.86916
,31.3946,8/3/2019 20:51,43680.86917
,39.85,8/3/2019 20:51,43680.86918
,36.3145,8/3/2019 20:51,43680.86919
,24.9247,8/3/2019 20:51,43680.8692
,36.7832,8/3/2019 20:51,43680.86921
,41.0884,8/3/2019 20:51,43680.86922
,39.7042,8/3/2019 20:51,43680.86924
,46.9311,8/3/2019 20:51,43680.86925
,32.6775,8/3/2019 20:51,43680.86926
,48.1893,8/3/2019 20:51,43680.86927
,26.303,8/3/2019 20:51,43680.86928
,42.1892,8/3/2019 20:51,43680.86929
,29.9123,8/3/2019 20:51,43680.86931
,31.0939,8/3/2019 20:51,43680.86932
,54.6985,8/3/2019 20:51,43680.86933
,49.1496,8/3/2019 20:51,43680.86934
,40.5507,8/3/2019 20:51,43680.86935
,42.8282,8/3/2019 20:51,43680.86936
,47.8032,8/3/2019 20:51,43680.86938
,39.9781,8/3/2019 20:51,43680.86939
,35.7763,8/3/2019 20:51,43680.8694
,31.7507,8/3/2019 20:51,43680.86941
,36.3371,8/3/2019 20:51,43680.86942
,33.5346,8/3/2019 20:51,43680.86943
,32.8087,8/3/2019 20:52,43680.86944
,50.2218,8/3/2019 20:52,43680.86946
,45.6356,8/3/2019 20:52,43680.86947
,29.7054,8/3/2019 20:52,43680.86948
,28.8829,8/3/2019 20:52,43680.86949
,36.0094,8/3/2019 20:52,43680.8695
,29.8045,8/3/2019 20:52,43680.86951
,33.8235,8/3/2019 20:52,43680.86953
,37.5711,8/3/2019 20:52,43680.86954
,41.0351,8/3/2019 20:52,43680.86955
,34.5197,8/3/2019 20:52,43680.86956
,20.3783,8/3/2019 20:52,43680.86957
,41.0077,8/3/2019 20:52,43680.86958
,36.4745,8/3/2019 20:52,43680.86959
,40.9377,8/3/2019 20:52,43680.86961
,40.5742,8/3/2019 20:52,43680.86962
,34.7937,8/3/2019 20:52,43680.86963
,19.0938,8/3/2019 20:52,43680.86964
,42.4002,8/3/2019 20:52,43680.86965
,31.0851,8/3/2019 20:52,43680.86966
,34.3234,8/3/2019 20:52,43680.86968
,31.3507,8/3/2019 20:52,43680.86969
,48.3418,8/3/2019 20:52,43680.8697
,41.7086,8/3/2019 20:52,43680.86971
,51.4341,8/3/2019 20:52,43680.86972
,35.1043,8/3/2019 20:52,43680.86973
,40.4662,8/3/2019 20:52,43680.86975
,25.6283,8/3/2019 20:52,43680.86976
,27.6042,8/3/2019 20:52,43680.86977
,41.617,8/3/2019 20:52,43680.86978
,33.8439,8/3/2019 20:52,43680.86979
,35.4146,8/3/2019 20:52,43680.8698
,36.674,8/3/2019 20:52,43680.86981
,34.5774,8/3/2019 20:52,43680.86983
,36.5694,8/3/2019 20:52,43680.86984
,37.8216,8/3/2019 20:52,43680.86985
,27.5657,8/3/2019 20:52,43680.86986
,45.7794,8/3/2019 20:52,43680.86987
,38.6734,8/3/2019 20:52,43680.86988
,29.7855,8/3/2019 20:52,43680.8699
,29.8795,8/3/2019 20:52,43680.86991
,40.2418,8/3/2019 20:52,43680.86992
,37.3931,8/3/2019 20:52,43680.86993
,30.8791,8/3/2019 20:52,43680.86994
,39.1156,8/3/2019 20:52,43680.86995
,31.7488,8/3/2019 20:52,43680.86997
,44.4796,8/3/2019 20:52,43680.86998
,42.7954,8/3/2019 20:52,43680.86999
,46.1525,8/3/2019 20:52,43680.87
,29.5817,8/3/2019 20:52,43680.87001
,34.1857,8/3/2019 20:52,43680.87002
,43.7145,8/3/2019 20:52,43680.87003
,31.9496,8/3/2019 20:52,43680.87005
,24.6048,8/3/2019 20:52,43680.87006
,40.4791,8/3/2019 20:52,43680.87007
,44.4836,8/3/2019 20:52,43680.87008
,35.4099,8/3/2019 20:52,43680.87009
,33.1421,8/3/2019 20:52,43680.8701
,33.069,8/3/2019 20:52,43680.87012
,39.435,8/3/2019 20:52,43680.87013
,49.3672,8/3/2019 20:53,43680.87014
,39.8467,8/3/2019 20:53,43680.87015
,36.4972,8/3/2019 20:53,43680.87016
,27.5228,8/3/2019 20:53,43680.87017
,25.3745,8/3/2019 20:53,43680.87019
,31.9897,8/3/2019 20:53,43680.8702
,35.9701,8/3/2019 20:53,43680.87021
,50.7987,8/3/2019 20:53,43680.87022
,29.6855,8/3/2019 20:53,43680.87023
,34.5086,8/3/2019 20:53,43680.87024
,44.0945,8/3/2019 20:53,43680.87025
,32.5415,8/3/2019 20:53,43680.87027
,25.7498,8/3/2019 20:53,43680.87028
,32.5451,8/3/2019 20:53,43680.87029
,40.3395,8/3/2019 20:53,43680.8703
,34.9603,8/3/2019 20:53,43680.87031
,26.4625,8/3/2019 20:53,43680.87032
,33.1069,8/3/2019 20:53,43680.87034
,41.3127,8/3/2019 20:53,43680.87035
,34.6902,8/3/2019 20:53,43680.87036
,28.1686,8/3/2019 20:53,43680.87037
,36.2132,8/3/2019 20:53,43680.87038
,25.828,8/3/2019 20:53,43680.87039
,28.3952,8/3/2019 20:53,43680.87041
,28.153,8/3/2019 20:53,43680.87042
,38.7744,8/3/2019 20:53,43680.87043
,27.6505,8/3/2019 20:53,43680.87044
,30.6656,8/3/2019 20:53,43680.87045
,32.271,8/3/2019 20:53,43680.87046
,32.9703,8/3/2019 20:53,43680.87047
,28.5691,8/3/2019 20:53,43680.87049
,35.7091,8/3/2019 20:53,43680.8705
,23.5787,8/3/2019 20:53,43680.87051
,48.3693,8/3/2019 20:53,43680.87052
,35.2547,8/3/2019 20:53,43680.87053
,33.558,8/3/2019 20:53,43680.87054
,38.3791,8/3/2019 20:53,43680.87056
,32.7222,8/3/2019 20:53,43680.87057
,43.2611,8/3/2019 20:53,43680.87058
,38.6254,8/3/2019 20:53,43680.87059
,24.3196,8/3/2019 20:53,43680.8706
,35.2782,8/3/2019 20:53,43680.87061
,31.9879,8/3/2019 20:53,43680.87063
,34.6931,8/3/2019 20:53,43680.87064
,25.8232,8/3/2019 20:53,43680.87065
,48.4888,8/3/2019 20:53,43680.87066
,28.7319,8/3/2019 20:53,43680.87067
,26.829,8/3/2019 20:53,43680.87068
,29.4666,8/3/2019 20:53,43680.87069
,31.4775,8/3/2019 20:53,43680.87071
,33.1796,8/3/2019 20:53,43680.87072
,36.3525,8/3/2019 20:53,43680.87073
,34.0856,8/3/2019 20:53,43680.87074
,32.1124,8/3/2019 20:53,43680.87075
,40.2022,8/3/2019 20:53,43680.87076
,46.3623,8/3/2019 20:53,43680.87078
,35.716,8/3/2019 20:53,43680.87079
,29.98,8/3/2019 20:53,43680.8708
,24.688,8/3/2019 20:53,43680.87081
,35.381,8/3/2019 20:53,43680.87082
,30.62,8/3/2019 20:54,43680.87083
,43.4657,8/3/2019 20:54,43680.87084
,34.3876,8/3/2019 20:54,43680.87086
,25.6029,8/3/2019 20:54,43680.87087
,36.9857,8/3/2019 20:54,43680.87088
,33.2144,8/3/2019 20:54,43680.87089
,25.624,8/3/2019 20:54,43680.8709
,33.3666,8/3/2019 20:54,43680.87091
,27.8437,8/3/2019 20:54,43680.87093
,29.4385,8/3/2019 20:54,43680.87094
,29.0196,8/3/2019 20:54,43680.87095
,37.5721,8/3/2019 20:54,43680.87096
,27.0923,8/3/2019 20:54,43680.87097
,41.1779,8/3/2019 20:54,43680.87098
,31.5404,8/3/2019 20:54,43680.871
,26.8386,8/3/2019 20:54,43680.87101
,47.5594,8/3/2019 20:54,43680.87102
,25.0056,8/3/2019 20:54,43680.87103
,29.2988,8/3/2019 20:54,43680.87104
,38.6837,8/3/2019 20:54,43680.87105
,23.0171,8/3/2019 20:54,43680.87106
,43.1105,8/3/2019 20:54,43680.87108
,42.9505,8/3/2019 20:54,43680.87109
,30.6246,8/3/2019 20:54,43680.8711
,41.3945,8/3/2019 20:54,43680.87111
,43.9736,8/3/2019 20:54,43680.87112
,34.5388,8/3/2019 20:54,43680.87113
,29.706,8/3/2019 20:54,43680.87115
,45.8721,8/3/2019 20:54,43680.87116
,36.6137,8/3/2019 20:54,43680.87117
,33.36,8/3/2019 20:54,43680.87118
,29.8078,8/3/2019 20:54,43680.87119
,37.3071,8/3/2019 20:54,43680.8712
,33.4795,8/3/2019 20:54,43680.87122
,42.6462,8/3/2019 20:54,43680.87123
,40.4641,8/3/2019 20:54,43680.87124
,47.5205,8/3/2019 20:54,43680.87125
,40.3278,8/3/2019 20:54,43680.87126
,43.5438,8/3/2019 20:54,43680.87127
,32.3947,8/3/2019 20:54,43680.87128
,45.9097,8/3/2019 20:54,43680.8713
,52.2956,8/3/2019 20:54,43680.87131
,33.1789,8/3/2019 20:54,43680.87132
,28.3382,8/3/2019 20:54,43680.87133
,24.3944,8/3/2019 20:54,43680.87134
,38.0068,8/3/2019 20:54,43680.87135
,43.6608,8/3/2019 20:54,43680.87137
,35.3225,8/3/2019 20:54,43680.87138
,32.4661,8/3/2019 20:54,43680.87139
,40.6268,8/3/2019 20:54,43680.8714
,33.1172,8/3/2019 20:54,43680.87141
,34.8634,8/3/2019 20:54,43680.87142
,47.9182,8/3/2019 20:54,43680.87144
,52.2596,8/3/2019 20:54,43680.87145
,32.2401,8/3/2019 20:54,43680.87146
,40.2168,8/3/2019 20:54,43680.87147
,30.9927,8/3/2019 20:54,43680.87148
,29.6929,8/3/2019 20:54,43680.87149
,27.7628,8/3/2019 20:54,43680.8715
,32.6161,8/3/2019 20:54,43680.87152
,45.9895,8/3/2019 20:55,43680.87153
,37.3598,8/3/2019 20:55,43680.87154
,34.0514,8/3/2019 20:55,43680.87155
,44.4274,8/3/2019 20:55,43680.87156
,43.0604,8/3/2019 20:55,43680.87157
,32.9272,8/3/2019 20:55,43680.87159
,39.0468,8/3/2019 20:55,43680.8716
,37.7016,8/3/2019 20:55,43680.87161
,31.0252,8/3/2019 20:55,43680.87162
,22.9895,8/3/2019 20:55,43680.87163
,39.4651,8/3/2019 20:55,43680.87164
,22.0578,8/3/2019 20:55,43680.87166
,29.1402,8/3/2019 20:55,43680.87167
,34.9799,8/3/2019 20:55,43680.87168
,38.746,8/3/2019 20:55,43680.87169
,27.2683,8/3/2019 20:55,43680.8717
,27.7102,8/3/2019 20:55,43680.87171
,48.7981,8/3/2019 20:55,43680.87172
,34.7503,8/3/2019 20:55,43680.87174
,33.6747,8/3/2019 20:55,43680.87175
,26.7488,8/3/2019 20:55,43680.87176
,23.9454,8/3/2019 20:55,43680.87177
,29.0458,8/3/2019 20:55,43680.87178
,34.5333,8/3/2019 20:55,43680.87179
,25.3617,8/3/2019 20:55,43680.87181
,42.9452,8/3/2019 20:55,43680.87182
,32.9751,8/3/2019 20:55,43680.87183
,45.0153,8/3/2019 20:55,43680.87184
,36.6501,8/3/2019 20:55,43680.87185
,27.3316,8/3/2019 20:55,43680.87186
,29.4701,8/3/2019 20:55,43680.87188
,46.8824,8/3/2019 20:55,43680.87189
,32.312,8/3/2019 20:55,43680.8719
,40.2287,8/3/2019 20:55,43680.87191
,39.9461,8/3/2019 20:55,43680.87192
,38.6028,8/3/2019 20:55,43680.87193
,31.0116,8/3/2019 20:55,43680.87194
,42.4318,8/3/2019 20:55,43680.87196
,32.9589,8/3/2019 20:55,43680.87197
,30.6262,8/3/2019 20:55,43680.87198
,31.0163,8/3/2019 20:55,43680.87199
,41.7729,8/3/2019 20:55,43680.872
,41.9516,8/3/2019 20:55,43680.87201
,27.614,8/3/2019 20:55,43680.87203
,29.8409,8/3/2019 20:55,43680.87204
,42.4069,8/3/2019 20:55,43680.87205
,35.3984,8/3/2019 20:55,43680.87206
,39.8692,8/3/2019 20:55,43680.87207
,38.6424,8/3/2019 20:55,43680.87208
,36.1796,8/3/2019 20:55,43680.87209
,41.8579,8/3/2019 20:55,43680.87211
,42.433,8/3/2019 20:55,43680.87212
,28.1189,8/3/2019 20:55,43680.87213
,33.9965,8/3/2019 20:55,43680.87214
,43.7907,8/3/2019 20:55,43680.87215
,26.2331,8/3/2019 20:55,43680.87216
,33.256,8/3/2019 20:55,43680.87218
,42.5642,8/3/2019 20:55,43680.87219
,38.498,8/3/2019 20:55,43680.8722
,19.1058,8/3/2019 20:55,43680.87221
,39.0345,8/3/2019 20:56,43680.87222
,31.7872,8/3/2019 20:56,43680.87223
,37.2121,8/3/2019 20:56,43680.87225
,42.1055,8/3/2019 20:56,43680.87226
,29.8445,8/3/2019 20:56,43680.87227
,26.8434,8/3/2019 20:56,43680.87228
,31.7251,8/3/2019 20:56,43680.87229
,37.7284,8/3/2019 20:56,43680.8723
,41.6801,8/3/2019 20:56,43680.87231
,47.8394,8/3/2019 20:56,43680.87233
,34.5569,8/3/2019 20:56,43680.87234
,24.2367,8/3/2019 20:56,43680.87235
,38.2837,8/3/2019 20:56,43680.87236
,31.7318,8/3/2019 20:56,43680.87237
,47.2009,8/3/2019 20:56,43680.87238
,32.9231,8/3/2019 20:56,43680.8724
,40.2179,8/3/2019 20:56,43680.87241
,40.6573,8/3/2019 20:56,43680.87242
,35.101,8/3/2019 20:56,43680.87243
,28.0836,8/3/2019 20:56,43680.87244
,47.8299,8/3/2019 20:56,43680.87245
,38.2197,8/3/2019 20:56,43680.87247
,43.756,8/3/2019 20:56,43680.87248
,33.964,8/3/2019 20:56,43680.87249
,43.3553,8/3/2019 20:56,43680.8725
,36.612,8/3/2019 20:56,43680.87251
,33.807,8/3/2019 20:56,43680.87252
,20.8677,8/3/2019 20:56,43680.87253
,28.5968,8/3/2019 20:56,43680.87255
,38.5731,8/3/2019 20:56,43680.87256
,26.4602,8/3/2019 20:56,43680.87257
,28.5102,8/3/2019 20:56,43680.87258
,33.8096,8/3/2019 20:56,43680.87259
,31.8811,8/3/2019 20:56,43680.8726
,29.8303,8/3/2019 20:56,43680.87262
,41.027,8/3/2019 20:56,43680.87263
,35.3071,8/3/2019 20:56,43680.87264
,31.6748,8/3/2019 20:56,43680.87265
,39.4162,8/3/2019 20:56,43680.87266
,37.2885,8/3/2019 20:56,43680.87267
,42.3675,8/3/2019 20:56,43680.87269
,28.7806,8/3/2019 20:56,43680.8727
,41.9518,8/3/2019 20:56,43680.87271
,27.83,8/3/2019 20:56,43680.87272
,31.0267,8/3/2019 20:56,43680.87273
,37.9157,8/3/2019 20:56,43680.87274
,33.8104,8/3/2019 20:56,43680.87275
,40.7072,8/3/2019 20:56,43680.87277
,32.9789,8/3/2019 20:56,43680.87278
,28.4531,8/3/2019 20:56,43680.87279
,32.6215,8/3/2019 20:56,43680.8728
,37.0109,8/3/2019 20:56,43680.87281
,45.3215,8/3/2019 20:56,43680.87282
,38.654,8/3/2019 20:56,43680.87284
,44.1493,8/3/2019 20:56,43680.87285
,32.5494,8/3/2019 20:56,43680.87286
,30.6888,8/3/2019 20:56,43680.87287
,34.9423,8/3/2019 20:56,43680.87288
,45.7061,8/3/2019 20:56,43680.87289
,31.7407,8/3/2019 20:56,43680.87291
,31.4034,8/3/2019 20:57,43680.87292
,42.9514,8/3/2019 20:57,43680.87293
